@id,법령일련번호,현행연혁코드,법령명한글,법령약칭명,법령ID,공포일자,공포번호,제개정구분명,소관부처코드,소관부처명,법령구분명,공동부령정보,시행일자,자법타법여부,법령상세링크
1755,253379,현행,도로법,,001821,20230808,19587,타법개정,1613000,국토교통부,법률,,20240517,,/DRF/lawService.do?OC=username001&target=law&MST=253379&type=HTML&mobileYn=&efYd=20240517
1756,262273,현행,도로법 시행령,,003400,20240507,34487,타법개정,1613000,국토교통부,대통령령,,20240517,,/DRF/lawService.do?OC=username001&target=law&MST=262273&type=HTML&mobileYn=&efYd=20240517
1757,252591,현행,도로법 시행규칙,,007081,20230710,01232,타법개정,1613000,국토교통부,국토교통부령,,20230710,,/DRF/lawService.do?OC=username001&target=law&MST=252591&type=HTML&mobileYn=&efYd=20230710
1758,235051,현행,도로와 다른 시설의 연결에 관한 규칙,,007084,20210827,00882,타법개정,1613000,국토교통부,국토교통부령,,20210827,,/DRF/lawService.do?OC=username001&target=law&MST=235051&type=HTML&mobileYn=&efYd=20210827
1759,237713,현행,도로의 구조ㆍ시설 기준에 관한 규칙,도로구조규칙,007080,20211213,00922,일부개정,1613000,국토교통부,국토교통부령,,20211213,,/DRF/lawService.do?OC=username001&target=law&MST=237713&type=HTML&mobileYn=&efYd=20211213
1760,201718,현행,도로의유지ㆍ보수등에관한규칙,,007083,20180118,00483,타법개정,1613000,국토교통부,국토교통부령,,20180118,,/DRF/lawService.do?OC=username001&target=law&MST=201718&type=HTML&mobileYn=&efYd=20180118
1761,255979,현행,도로표지규칙,,007086,20231108,01271,일부개정,1613000,국토교통부,국토교통부령,,20231108,,/DRF/lawService.do?OC=username001&target=law&MST=255979&type=HTML&mobileYn=&efYd=20231108
1762,253555,현행,도서관법,,000830,20230808,19592,타법개정,1371000,문화체육관광부,법률,,20230808,,/DRF/lawService.do?OC=username001&target=law&MST=253555&type=HTML&mobileYn=&efYd=20230808
1763,254613,현행,도서관법 시행령,,003409,20230912,33712,일부개정,1371000,문화체육관광부,대통령령,,20230912,,/DRF/lawService.do?OC=username001&target=law&MST=254613&type=HTML&mobileYn=&efYd=20230912
1764,245923,현행,도서관법 시행규칙,,007088,20221208,00496,전부개정,1371000,문화체육관광부,문화체육관광부령,,20221208,,/DRF/lawService.do?OC=username001&target=law&MST=245923&type=HTML&mobileYn=&efYd=20221208
1765,137358,현행,도서ㆍ벽지 교육진흥법,도서벽지교육법,000868,20130323,11690,타법개정,1342000,교육부,법률,,20130323,,/DRF/lawService.do?OC=username001&target=law&MST=137358&type=HTML&mobileYn=&efYd=20130323
1766,231579,현행,도서ㆍ벽지 교육진흥법 시행규칙,도서벽지교육법 시행규칙,007087,20210413,00236,일부개정,1342000,교육부,교육부령,,20210413,,/DRF/lawService.do?OC=username001&target=law&MST=231579&type=HTML&mobileYn=&efYd=20210413
1767,252885,현행,도선법,,000054,20230725,19573,타법개정,1192000,해양수산부,법률,,20240126,,/DRF/lawService.do?OC=username001&target=law&MST=252885&type=HTML&mobileYn=&efYd=20240126
1768,258813,현행,도선법 시행령,,003414,20240116,34153,타법개정,1192000,해양수산부,대통령령,,20240126,,/DRF/lawService.do?OC=username001&target=law&MST=258813&type=HTML&mobileYn=&efYd=20240126
1769,260111,현행,도선법 시행규칙,,007093,20240205,00652,타법개정,1192000,해양수산부,해양수산부령,,20240126,,/DRF/lawService.do?OC=username001&target=law&MST=260111&type=HTML&mobileYn=&efYd=20240126
1770,240055,현행,도시가스사업법,,001851,20220203,18814,일부개정,1450000,산업통상자원부,법률,,20220203,,/DRF/lawService.do?OC=username001&target=law&MST=240055&type=HTML&mobileYn=&efYd=20220203
1771,244205,현행,도시가스사업법 시행령,,003420,20220809,32868,타법개정,1450000,산업통상자원부,대통령령,,20220809,,/DRF/lawService.do?OC=username001&target=law&MST=244205&type=HTML&mobileYn=&efYd=20220809
1772,257365,현행,도시가스사업법 시행규칙,,007095,20231222,00541,일부개정,1450000,산업통상자원부,산업통상자원부령,,20231222,,/DRF/lawService.do?OC=username001&target=law&MST=257365&type=HTML&mobileYn=&efYd=20231222
1773,252729,현행,도시개발법,,002024,20230718,19561,일부개정,1613000,국토교통부,법률,,20231019,,/DRF/lawService.do?OC=username001&target=law&MST=252729&type=HTML&mobileYn=&efYd=20231019
1774,262275,현행,도시개발법 시행령,,003421,20240507,34487,타법개정,1613000,국토교통부,대통령령,,20240517,,/DRF/lawService.do?OC=username001&target=law&MST=262275&type=HTML&mobileYn=&efYd=20240517
1775,239839,현행,도시개발법 시행규칙,,007096,20220121,01099,타법개정,1613000,국토교통부,국토교통부령,,20220121,,/DRF/lawService.do?OC=username001&target=law&MST=239839&type=HTML&mobileYn=&efYd=20220121
1776,246707,현행,도시 공업지역의 관리 및 활성화에 관한 특별법,도시공업지역법,013970,20221227,19117,타법개정,1613000,국토교통부,법률,,20230628,,/DRF/lawService.do?OC=username001&target=law&MST=246707&type=HTML&mobileYn=&efYd=20230628
1777,243419,현행,도시 공업지역의 관리 및 활성화에 관한 특별법 시행령,도시공업지역법 시행령,014203,20220628,32733,타법개정,1613000,국토교통부,대통령령,,20220629,,/DRF/lawService.do?OC=username001&target=law&MST=243419&type=HTML&mobileYn=&efYd=20220629
1778,239159,현행,도시 공업지역의 관리 및 활성화에 관한 특별법 시행규칙,도시공업지역법 시행규칙,014223,20220103,00937,제정,1613000,국토교통부,국토교통부령,,20220106,,/DRF/lawService.do?OC=username001&target=law&MST=239159&type=HTML&mobileYn=&efYd=20220106
1779,260467,현행,도시공원 및 녹지 등에 관한 법률,공원녹지법,001813,20240213,20309,타법개정,1613000,국토교통부,법률,,20240517,,/DRF/lawService.do?OC=username001&target=law&MST=260467&type=HTML&mobileYn=&efYd=20240517
1780,262401,현행,도시공원 및 녹지 등에 관한 법률 시행령,공원녹지법 시행령,003424,20240507,34488,타법개정,1613000,국토교통부,대통령령,,20240517,,/DRF/lawService.do?OC=username001&target=law&MST=262401&type=HTML&mobileYn=&efYd=20240517
1781,261165,현행,도시공원 및 녹지 등에 관한 법률 시행규칙,공원녹지법 시행규칙,007099,20240314,01315,일부개정,1613000,국토교통부,국토교통부령,,20240314,,/DRF/lawService.do?OC=username001&target=law&MST=261165&type=HTML&mobileYn=&efYd=20240314
1782,254107,현행,도시교통정비 촉진법,도시교통정비법,001754,20230816,19678,일부개정,1613000,국토교통부,법률,,20240217,,/DRF/lawService.do?OC=username001&target=law&MST=254107&type=HTML&mobileYn=&efYd=20240217
1783,260085,현행,도시교통정비 촉진법 시행령,도시교통정비법 시행령,003425,20240206,34197,일부개정,1613000,국토교통부,대통령령,,20240217,,/DRF/lawService.do?OC=username001&target=law&MST=260085&type=HTML&mobileYn=&efYd=20240217
1784,250251,현행,도시교통정비 촉진법 시행규칙,도시교통정비법 시행규칙,007100,20230425,01206,일부개정,1613000,국토교통부,국토교통부령,,20230425,,/DRF/lawService.do?OC=username001&target=law&MST=250251&type=HTML&mobileYn=&efYd=20230425
1785,257403,현행,도시ㆍ군계획시설의 결정ㆍ구조 및 설치기준에 관한 규칙,도시계획시설규칙,009453,20231222,01288,일부개정,1613000,국토교통부,국토교통부령,,20231222,,/DRF/lawService.do?OC=username001&target=law&MST=257403&type=HTML&mobileYn=&efYd=20231222
1786,192490,현행,도시농업의 육성 및 지원에 관한 법률,도시농업법,011494,20170321,14650,일부개정,1543000,농림축산식품부,법률,,20170922,,/DRF/lawService.do?OC=username001&target=law&MST=192490&type=HTML&mobileYn=&efYd=20170922
1787,215079,현행,도시농업의 육성 및 지원에 관한 법률 시행령,도시농업법 시행령,011616,20200303,30509,타법개정,1543000,농림축산식품부,대통령령,,20200303,,/DRF/lawService.do?OC=username001&target=law&MST=215079&type=HTML&mobileYn=&efYd=20200303
1788,244763,현행,도시농업의 육성 및 지원에 관한 법률 시행규칙,도시농업법 시행규칙,011640,20220928,00545,일부개정,1543000,농림축산식품부,농림축산식품부령,,20220928,,/DRF/lawService.do?OC=username001&target=law&MST=244763&type=HTML&mobileYn=&efYd=20220928
1789,203636,현행,도시 및 주거환경정비 등기규칙,,009516,20180529,02792,일부개정,9740000,대법원,대법원규칙,,20180529,,/DRF/lawService.do?OC=username001&target=law&MST=203636&type=HTML&mobileYn=&efYd=20180529
1790,253433,현행,도시 및 주거환경정비법,도시정비법,009410,20230808,19590,타법개정,1613000,국토교통부,법률,,20240517,,/DRF/lawService.do?OC=username001&target=law&MST=253433&type=HTML&mobileYn=&efYd=20240517
1791,261123,현행,도시 및 주거환경정비법 시행령,도시정비법 시행령,009521,20240319,34321,일부개정,1613000,국토교통부,대통령령,,20240319,,/DRF/lawService.do?OC=username001&target=law&MST=261123&type=HTML&mobileYn=&efYd=20240319
1792,259341,현행,도시 및 주거환경정비법 시행규칙,도시정비법 시행규칙,009524,20240119,01299,일부개정,1613000,국토교통부,국토교통부령,,20240119,,/DRF/lawService.do?OC=username001&target=law&MST=259341&type=HTML&mobileYn=&efYd=20240119
1793,257835,현행,도시숲 등의 조성 및 관리에 관한 법률,도시숲법,013794,20240102,19879,일부개정,1400000,산림청,법률,,20240403,,/DRF/lawService.do?OC=username001&target=law&MST=257835&type=HTML&mobileYn=&efYd=20240403
1794,232521,현행,도시숲 등의 조성 및 관리에 관한 법률 시행령,도시숲법 시행령,014093,20210608,31739,제정,1400000,산림청,대통령령,,20210610,,/DRF/lawService.do?OC=username001&target=law&MST=232521&type=HTML&mobileYn=&efYd=20210610
1795,251965,현행,도시숲 등의 조성 및 관리에 관한 법률 시행규칙,도시숲법 시행규칙,014101,20230619,00591,일부개정,1400000,산림청,농림축산식품부령,,20230628,,/DRF/lawService.do?OC=username001&target=law&MST=251965&type=HTML&mobileYn=&efYd=20230628
1796,228531,현행,도시와 농어촌 간의 교류촉진에 관한 법률,도농교류법,010598,20210112,17893,타법개정,"1192000,1543000","농림축산식품부,해양수산부",법률,,20220113,,/DRF/lawService.do?OC=username001&target=law&MST=228531&type=HTML&mobileYn=&efYd=20220113
1797,215081,현행,도시와 농어촌 간의 교류촉진에 관한 법률 시행령,도농교류법 시행령,010788,20200303,30509,타법개정,"1192000,1543000","농림축산식품부,해양수산부",대통령령,,20200303,,/DRF/lawService.do?OC=username001&target=law&MST=215081&type=HTML&mobileYn=&efYd=20200303
1798,241383,현행,도시와 농어촌 간의 교류촉진에 관한 법률 시행규칙,도농교류법 시행규칙,010800,20220310,00525,일부개정,"1192000,1543000","농림축산식품부,해양수산부",농림축산식품부령,"{'공동부령': {'@no': '1', '공동부령구분': '해양수산부령', '공포번호': '00538'}}",20220310,,/DRF/lawService.do?OC=username001&target=law&MST=241383&type=HTML&mobileYn=&efYd=20220310
1799,251057,현행,도시재생 활성화 및 지원에 관한 특별법,도시재생법,011869,20230516,19409,타법개정,1613000,국토교통부,법률,,20240517,,/DRF/lawService.do?OC=username001&target=law&MST=251057&type=HTML&mobileYn=&efYd=20240517
1800,262623,현행,도시재생 활성화 및 지원에 관한 특별법 시행령,도시재생법 시행령,011942,20240514,34505,타법개정,1613000,국토교통부,대통령령,,20240517,,/DRF/lawService.do?OC=username001&target=law&MST=262623&type=HTML&mobileYn=&efYd=20240517
1801,257351,현행,도시재정비 촉진을 위한 특별법,도시재정비법,010088,20231226,19849,일부개정,1613000,국토교통부,법률,,20240427,,/DRF/lawService.do?OC=username001&target=law&MST=257351&type=HTML&mobileYn=&efYd=20240427
1802,261869,현행,도시재정비 촉진을 위한 특별법 시행령,도시재정비법 시행령,010234,20240423,34445,일부개정,1613000,국토교통부,대통령령,,20240427,,/DRF/lawService.do?OC=username001&target=law&MST=261869&type=HTML&mobileYn=&efYd=20240427
1803,256299,현행,도시재정비 촉진을 위한 특별법 시행규칙,도시재정비법 시행규칙,010243,20231117,01273,타법개정,1613000,국토교통부,국토교통부령,,20231117,,/DRF/lawService.do?OC=username001&target=law&MST=256299&type=HTML&mobileYn=&efYd=20231117
1804,236735,현행,도시철도건설규칙,,007101,20211103,00910,일부개정,1613000,국토교통부,국토교통부령,,20211103,,/DRF/lawService.do?OC=username001&target=law&MST=236735&type=HTML&mobileYn=&efYd=20211103
1805,258315,현행,도시철도법,,001751,20240109,19987,타법개정,1613000,국토교통부,법률,,20240109,,/DRF/lawService.do?OC=username001&target=law&MST=258315&type=HTML&mobileYn=&efYd=20240109
1806,236637,현행,도시철도법 등에 의한 구분지상권 등기규칙,,005757,20211029,03005,일부개정,9740000,대법원,대법원규칙,,20211216,,/DRF/lawService.do?OC=username001&target=law&MST=236637&type=HTML&mobileYn=&efYd=20211216
1807,256567,현행,도시철도법 시행령,,003429,20231212,33913,타법개정,1613000,국토교통부,대통령령,,20231212,,/DRF/lawService.do?OC=username001&target=law&MST=256567&type=HTML&mobileYn=&efYd=20231212
1808,249109,현행,도시철도법 시행규칙,,010555,20230320,01199,일부개정,1613000,국토교통부,국토교통부령,,20230320,,/DRF/lawService.do?OC=username001&target=law&MST=249109&type=HTML&mobileYn=&efYd=20230320
1809,235067,현행,도시철도운전규칙,,007102,20210827,00882,타법개정,1613000,국토교통부,국토교통부령,,20210827,,/DRF/lawService.do?OC=username001&target=law&MST=235067&type=HTML&mobileYn=&efYd=20210827
1810,235069,현행,도시철도채권 매입사무 취급규칙,,007105,20210827,00882,타법개정,1613000,국토교통부,국토교통부령,,20210827,,/DRF/lawService.do?OC=username001&target=law&MST=235069&type=HTML&mobileYn=&efYd=20210827
1811,254859,현행,도시하천유역 침수피해방지대책법,도시침수방지법,014508,20230914,19719,제정,1480000,환경부,법률,,20240315,,/DRF/lawService.do?OC=username001&target=law&MST=254859&type=HTML&mobileYn=&efYd=20240315
1812,261013,현행,도시하천유역 침수피해방지대책법 시행령,도시침수방지법 시행령,014628,20240305,34291,제정,1480000,환경부,대통령령,,20240315,,/DRF/lawService.do?OC=username001&target=law&MST=261013&type=HTML&mobileYn=&efYd=20240315
1813,251931,현행,도시형소공인 지원에 관한 특별법,소공인법,012052,20230620,19503,일부개정,1421000,중소벤처기업부,법률,,20231221,,/DRF/lawService.do?OC=username001&target=law&MST=251931&type=HTML&mobileYn=&efYd=20231221
1814,256807,현행,도시형소공인 지원에 관한 특별법 시행령,소공인법 시행령,012295,20231212,33958,일부개정,1421000,중소벤처기업부,대통령령,,20231221,,/DRF/lawService.do?OC=username001&target=law&MST=256807&type=HTML&mobileYn=&efYd=20231221
1815,255473,현행,도심융합특구 조성 및 육성에 관한 특별법,도심융합특구법,014519,20231024,19767,제정,1613000,국토교통부,법률,,20240425,,/DRF/lawService.do?OC=username001&target=law&MST=255473&type=HTML&mobileYn=&efYd=20240425
1816,261865,현행,도심융합특구 조성 및 육성에 관한 특별법 시행령,도심융합특구법 시행령,014642,20240423,34444,제정,1613000,국토교통부,대통령령,,20240425,,/DRF/lawService.do?OC=username001&target=law&MST=261865&type=HTML&mobileYn=&efYd=20240425
1817,262107,현행,도심융합특구 조성 및 육성에 관한 특별법 시행규칙,도심융합특구법 시행규칙,014649,20240425,01333,제정,1613000,국토교통부,국토교통부령,,20240425,,/DRF/lawService.do?OC=username001&target=law&MST=262107&type=HTML&mobileYn=&efYd=20240425
1818,255409,현행,도심항공교통 활용 촉진 및 지원에 관한 법률,도심항공교통법,014520,20231024,19768,제정,1613000,국토교통부,법률,,20240425,,/DRF/lawService.do?OC=username001&target=law&MST=255409&type=HTML&mobileYn=&efYd=20240425
1819,261989,현행,도심항공교통 활용 촉진 및 지원에 관한 법률 시행령,도심항공교통법 시행령,014645,20240424,34450,제정,1613000,국토교통부,대통령령,,20240527,,/DRF/lawService.do?OC=username001&target=law&MST=261989&type=HTML&mobileYn=&efYd=20240527
1820,262109,현행,도심항공교통 활용 촉진 및 지원에 관한 법률 시행규칙,도심항공교통법 시행규칙,014648,20240425,01332,제정,1613000,국토교통부,국토교통부령,,20240425,,/DRF/lawService.do?OC=username001&target=law&MST=262109&type=HTML&mobileYn=&efYd=20240425
